chrom,TSS,TES,symbol,log2FoldChange,peak_chrom,start,end,peak_id,peak_count,strand,number_of_overlaps,id,TKO_mean_exp
chr8,22858035,22861034,Kat6a,-0.0035786421460323762,chr8,22847601,22858799,peak_11151,5.702614295061304,.,764,ENSMUSG00000031540,12.744481528336332
chr8,23206847,23209846,Gpat4,0.01818167041704363,.,-1,-1,.,-1,.,0,ENSMUSG00000031545,13.023319627961042
chr8,24437485,24440484,Tcim,-3.020172380083745,chr8,24395601,24525199,peak_11162,533.3053158210704,.,2999,ENSMUSG00000056313,13.519546582633899
chr8,31167265,31170264,Mak16,-0.18932395925831946,.,-1,-1,.,-1,.,0,ENSMUSG00000031578,13.708659934583304
chr8,35586298,35589297,Mfhas1,-0.32038323069748087,chr8,35587401,35604999,peak_11232,32.93185453247144,.,1896,ENSMUSG00000070056,11.798538623260278
chr8,39004345,39007344,Tusc3,0.2564525307299902,.,-1,-1,.,-1,.,0,ENSMUSG00000039530,11.769539292595711
chr8,45380792,45383791,Fam149a,-0.12066160847844,.,-1,-1,.,-1,.,0,ENSMUSG00000070044,10.192450853701331
chr8,47989425,47992424,Wwc2,0.09306256687260175,chr8,47875601,47995199,peak_11295,287.04593885749836,.,2999,ENSMUSG00000031563,14.991604061856703
chr8,64945685,64948684,Tmem192,-0.09800159128423357,.,-1,-1,.,-1,.,0,ENSMUSG00000025521,10.141812471116006
chr8,70137999,70140998,Borcs8,0.252650279655222,.,-1,-1,.,-1,.,0,ENSMUSG00000002345,11.23510217697674
chr8,70170856,70173855,Tmem161a,0.26822052431502635,.,-1,-1,.,-1,.,0,ENSMUSG00000002342,13.289949045461075
chr8,70281327,70284326,Homer3,-0.013452893657850339,.,-1,-1,.,-1,.,0,ENSMUSG00000003573,10.84444489789083
chr8,70300990,70303989,Ddx49,-0.16840722407837347,.,-1,-1,.,-1,.,0,ENSMUSG00000057788,11.912725139919662
chr8,70537957,70540956,Ell,0.21593545393106786,.,-1,-1,.,-1,.,0,ENSMUSG00000070002,10.871453284625524
chr8,70904432,70907431,Map1s,0.037849293172358606,chr8,70863801,70914999,peak_11383,162.04094430608487,.,2999,ENSMUSG00000019261,10.857443144266977
chr8,71541422,71544421,Mvb12a,0.14254709375518407,chr8,71461001,71542599,peak_11389,223.32643365805023,.,1177,ENSMUSG00000031813,12.998190607892399
chr8,72159700,72162699,Rab8a,-0.011281509229380746,chr8,72131201,72160999,peak_11396,57.299873464708504,.,1299,ENSMUSG00000003037,13.196109557737632
chr8,72491115,72494114,Slc35e1,-0.15508157451432122,.,-1,-1,.,-1,.,0,ENSMUSG00000019731,12.667282059175612
chr8,72569589,72572588,Smim7,-0.14610344976057899,.,-1,-1,.,-1,.,0,ENSMUSG00000044600,12.574356297176973
chr8,72721785,72724784,Sin3b,0.2865544160416676,.,-1,-1,.,-1,.,0,ENSMUSG00000031622,13.060997687199281
chr8,78507399,78510398,Rbmxl1,-0.364054148458264,chr8,78506801,78508399,peak_11411,2.597874033484391,.,1000,ENSMUSG00000037070,14.637208855859281
chr8,79638118,79641117,Otud4,-0.3173004566882801,chr8,79633201,79646599,peak_11420,17.44696641709369,.,2999,ENSMUSG00000036990,10.808473283429024
chr8,80737998,80740997,Smarca5,-0.06718221262473616,chr8,80739601,80741599,peak_11421,9.580024425507304,.,1396,ENSMUSG00000031715,10.659449196133439
chr8,83697680,83700679,Pkn1,0.31924074848708744,.,-1,-1,.,-1,.,0,ENSMUSG00000057672,12.511922016188501
chr8,83713677,83716676,Ddx39,-0.5289128261648545,.,-1,-1,.,-1,.,0,ENSMUSG00000005481,13.717656636318255
chr8,83954007,83957006,Asf1b,-1.8784148444336979,.,-1,-1,.,-1,.,0,ENSMUSG00000005470,10.347844979672605
chr8,84103269,84106268,Dcaf15,-0.06786181136656902,chr8,84102401,84107799,peak_11440,9.25940051094512,.,2999,ENSMUSG00000037103,11.56729361144668
chr8,84684807,84687806,Trmt1,0.25909600349819933,.,-1,-1,.,-1,.,0,ENSMUSG00000001909,12.004381750279597
chr8,84830022,84833021,Gadd45gip1,0.17659465715686518,chr8,84830601,84839199,peak_11454,7.312162343906573,.,2420,ENSMUSG00000033751,13.17995315834043
chr8,85298303,85301302,Vps35,-0.12720599209069244,chr8,85300601,85301999,peak_11463,2.928354963028751,.,701,ENSMUSG00000031696,14.772146592281153
chr8,88360695,88363694,Brd7,3.3631022463938114e-4,.,-1,-1,.,-1,.,0,ENSMUSG00000031660,12.03411570674916
chr8,94531490,94534489,Cpne2,-0.34983960366803196,chr8,94529801,94536199,peak_11511,5.671834418059334,.,2999,ENSMUSG00000034361,11.04155315943019
chr8,94916599,94919598,Ccdc102a,1.2613909262570524,chr8,94913001,94918999,peak_11520,7.271074154890918,.,2400,ENSMUSG00000063605,12.618039967365672
chr8,95330784,95333783,Usb1,-0.1853627984847632,chr8,95332801,95338799,peak_11524,4.714499040043258,.,982,ENSMUSG00000031792,13.091870235672243
chr8,95675480,95678479,Ndrg4,0.20808255339418047,chr8,95668601,95678599,peak_11528,16.87180291904961,.,2999,ENSMUSG00000036564,10.32310150061793
chr8,95805965,95808964,Cnot1,-0.052262750689559725,.,-1,-1,.,-1,.,0,ENSMUSG00000036550,12.355770850432538
chr8,95852040,95855039,Slc38a7,0.11489497666713239,chr8,95851001,95852399,peak_11529,1.8946310851627506,.,359,ENSMUSG00000036534,13.852760110323775
chr8,104337910,104340909,Cmtm3,0.20556309840173495,chr8,104339201,104344399,peak_11537,5.281135463756298,.,1708,ENSMUSG00000031875,14.732591835653514
chr8,105169174,105172173,Cbfb,-0.021123431743128057,chr8,105163201,105187999,peak_11542,43.82932105663129,.,2999,ENSMUSG00000031885,13.858515452149064
chr8,105263110,105266109,Tradd,0.12169030059110326,.,-1,-1,.,-1,.,0,ENSMUSG00000031887,12.928164130578141
chr8,105346454,105349453,Fhod1,0.34485895924986787,chr8,105339601,105356999,peak_11547,33.803639724809614,.,2999,ENSMUSG00000014778,11.683213824741244
chr8,105635068,105638067,Ctcf,0.07921455575462473,chr8,105637401,105639999,peak_11554,4.3094930019277555,.,666,ENSMUSG00000005698,10.34757301099116
chr8,105699603,105702602,Acd,0.11741287932362784,.,-1,-1,.,-1,.,0,ENSMUSG00000038000,11.401793752021367
chr8,105879381,105882380,Edc4,0.36981439894483115,.,-1,-1,.,-1,.,0,ENSMUSG00000036270,12.657256581334934
chr8,106892136,106895135,Utp4,0.2527269549404472,.,-1,-1,.,-1,.,0,ENSMUSG00000041438,12.99201128232527
chr8,107029722,107032721,Vps4a,-0.12551172102925054,.,-1,-1,.,-1,.,0,ENSMUSG00000031913,12.297286217429798
chr8,107423552,107426551,Nob1,-0.15105759078921385,chr8,107421801,107424199,peak_11575,3.725543091555265,.,647,ENSMUSG00000003848,10.629290970448618
chr8,110996301,110999300,Ddx19a,-0.01407037703820141,.,-1,-1,.,-1,.,0,ENSMUSG00000015023,10.349396770494762
chr8,119432624,119435623,Osgin1,0.12881314029415664,chr8,119413001,119441399,peak_11634,196.59771825761186,.,2999,ENSMUSG00000074063,11.606474697723183
chr8,119557236,119560235,Mbtps1,0.11858647459583566,chr8,119559201,119559999,peak_11635,2.121966223528471,.,798,ENSMUSG00000031835,13.159623299953106
chr8,119573684,119576683,Hsdl1,0.01567734642877917,.,-1,-1,.,-1,.,0,ENSMUSG00000034189,12.906518565728142
chr8,120099983,120102982,Zdhhc7,-0.14726060152355058,chr8,120095401,120128999,peak_11640,32.33040409082907,.,2999,ENSMUSG00000031823,12.191143618744805
chr8,121114671,121117670,Foxc2,-0.6138510574440235,chr8,121099001,121231599,peak_11655,317.22834295732525,.,2999,ENSMUSG00000046714,14.14542718813545
chr8,122441923,122444922,Mvd,0.30856238856775137,.,-1,-1,.,-1,.,0,ENSMUSG00000006517,11.817028818631602
chr8,122474565,122477564,Rnf166,0.3089826308889616,.,-1,-1,.,-1,.,0,ENSMUSG00000014470,10.543433063768866
chr8,122610140,122613139,Trappc2l,0.028913827269500994,.,-1,-1,.,-1,.,0,ENSMUSG00000015013,11.793708412124717
chr8,123061442,123064441,Spg7,0.30673107736605343,.,-1,-1,.,-1,.,0,ENSMUSG00000000738,11.247217296121041
chr8,123422027,123425026,Def8,0.16710202817863457,.,-1,-1,.,-1,.,0,ENSMUSG00000001482,12.680220864504014
chr8,124861533,124864532,Gnpat,0.37505346960265473,chr8,124860401,124862599,peak_11705,5.39531617120945,.,1066,ENSMUSG00000031985,11.687891908140463
chr8,125011497,125014496,Tsnax,0.2964771304465508,chr8,125012201,125014599,peak_11709,4.687271293161716,.,2295,ENSMUSG00000056820,10.298678436100873
chr8,126421015,126424014,Coa6,-0.03307226128722234,.,-1,-1,.,-1,.,0,ENSMUSG00000051671,10.071984686566656
chr8,126944345,126947344,Tomm20,-0.09433496019434708,chr8,126720201,126947199,peak_11724,835.0685135408121,.,2854,ENSMUSG00000093904,14.803217661842975
chr14,8171526,8174525,Pdhb,0.12951724455664818,chr14,8174401,8176399,peak_3666,4.028293775394977,.,124,ENSMUSG00000021748,11.975964338948417
chr14,14700779,14703778,Slc4a7,-0.902276344866156,chr14,14680201,14711999,peak_3690,187.23557868710495,.,2999,ENSMUSG00000021733,12.92029280681177
chr14,20387411,20390410,Dnajc9,-1.044066535389224,.,-1,-1,.,-1,.,0,ENSMUSG00000021811,10.010773618882453
chr14,20792589,20795588,Camk2g,0.17685206942136472,chr14,20757201,20850799,peak_3704,431.26557895296713,.,2999,ENSMUSG00000021820,10.841967755218391
chr14,25840656,25843655,Anxa11,-0.5177823673210056,.,-1,-1,.,-1,.,0,ENSMUSG00000021866,13.918980534870432
chr14,26533432,26536431,Slmap,0.11080387693402591,chr14,26528201,26542599,peak_3749,32.78655940387276,.,2999,ENSMUSG00000021870,12.851168890136654
chr14,31249950,31252949,Bap1,0.06291535926472724,chr14,31249401,31250799,peak_3774,7.432028702370748,.,849,ENSMUSG00000021901,12.031944810083514
chr14,31434579,31437578,Sh3bp5,0.10338251231417497,chr14,31382401,31437399,peak_3775,208.26676380888617,.,2820,ENSMUSG00000021892,10.907472233578485
chr14,32200399,32203398,Timm23,-0.3177104625470149,.,-1,-1,.,-1,.,0,ENSMUSG00000013701,14.78201233647719
chr14,34672428,34675427,Wapl,0.02846398012683041,.,-1,-1,.,-1,.,0,ENSMUSG00000041408,11.266750697674942
chr14,46820743,46823742,Gmfb,-0.03940814868061481,.,-1,-1,.,-1,.,0,ENSMUSG00000062014,10.389510009750946
chr14,47296766,47299765,Mapk1ip1l,-0.1909230329017367,.,-1,-1,.,-1,.,0,ENSMUSG00000021840,11.728955777531157
chr14,50929357,50932356,Pip4p1,-0.011719104214261486,chr14,50926001,50935599,peak_3839,12.160537509332892,.,2999,ENSMUSG00000035953,14.80426467377362
chr14,54252605,54255604,Dad1,-1.094597672148781,.,-1,-1,.,-1,.,0,ENSMUSG00000022174,10.463629586646746
chr14,54359334,54362333,Oxa1l,-0.401470732512897,.,-1,-1,.,-1,.,0,ENSMUSG00000000959,12.789281941017812
chr14,54516026,54519025,Prmt5,-0.8887325300702305,chr14,54514801,54516799,peak_3858,2.423743532188108,.,773,ENSMUSG00000023110,14.952363239491051
chr14,54639865,54642864,Cdh24,-0.9372667516380672,chr14,54642401,54645199,peak_3862,4.437634078718405,.,463,ENSMUSG00000059674,11.304676382547399
chr14,54685432,54688431,Acin1,-0.01626448202098334,.,-1,-1,.,-1,.,0,ENSMUSG00000022185,14.132573921006987
chr14,54684716,54687715,1700123O20Rik,0.11456816202994514,.,-1,-1,.,-1,.,0,ENSMUSG00000040822,12.385084929226037
chr14,55642307,55645306,Tm9sf1,-0.1047939943216367,chr14,55633001,55642799,peak_3869,11.096545358669895,.,492,ENSMUSG00000002320,14.842274239818313
chr14,55744191,55747190,Dhrs1,-0.09331751544357786,.,-1,-1,.,-1,.,0,ENSMUSG00000002332,10.788228394722298
chr14,55744193,55747192,Nop9,-0.109254427396943,.,-1,-1,.,-1,.,0,ENSMUSG00000019297,11.21642812523032
chr14,63542483,63545482,Mtmr9,-0.26010057098208655,.,-1,-1,.,-1,.,0,ENSMUSG00000035078,11.677994608194757
chr14,67070945,67073944,Ppp2r2a,-0.050110584176122096,.,-1,-1,.,-1,.,0,ENSMUSG00000022052,10.35209853062129
chr14,69706085,69709084,R3hcc1,0.2102760001642682,chr14,69690601,69715399,peak_3940,43.30370152870774,.,2999,ENSMUSG00000034194,14.215719514505693
chr14,70098605,70101604,Bin3,-0.14230786977718668,chr14,70094801,70117799,peak_3947,28.105820402646266,.,2999,ENSMUSG00000022089,11.546905584002673
chr14,70152312,70155311,Ccar2,0.0963438678667327,chr14,70151601,70212399,peak_3949,250.50713315727688,.,2999,ENSMUSG00000033712,10.576524388766101
chr14,70441948,70444947,Polr3d,-0.0771673723622842,chr14,70440801,70442599,peak_3951,5.0252782373105,.,651,ENSMUSG00000000776,11.795599244434904
chr14,75785538,75788537,Slc25a30,0.01784966199976596,chr14,75782801,75809399,peak_3986,72.11972060584482,.,2999,ENSMUSG00000022003,14.2012319748286
chr14,87139736,87142735,Diaph3,-0.06269141928330504,chr14,87137201,87143399,peak_4016,9.541954535755151,.,2999,ENSMUSG00000022021,10.21205894154991
chr14,120274169,120277168,Mbnl2,-0.5843252081747182,chr14,120270001,120391799,peak_4071,476.2159618626355,.,2999,ENSMUSG00000022139,11.553341322137356
chr14,121877120,121880119,Ubac2,-0.12968076334933773,chr14,121876401,121877999,peak_4089,5.84971756120808,.,879,ENSMUSG00000041765,11.277595657972103
chr14,123658471,123661470,Itgbl1,0.3352253826565819,chr14,123657401,123670199,peak_4095,29.256797907691773,.,2999,ENSMUSG00000032925,13.197557668661865
chr9,8003097,8006096,Yap1,0.7218488553173316,.,-1,-1,.,-1,.,0,ENSMUSG00000053110,10.4215496141134
chr9,14380008,14383007,Endod1,0.04789111462336757,.,-1,-1,.,-1,.,0,ENSMUSG00000037419,12.730908869043688
chr9,20650595,20653594,Pin1,0.11143408396969455,.,-1,-1,.,-1,.,0,ENSMUSG00000032171,11.608730111826247
chr9,21237862,21240861,Keap1,-0.06364384364439833,.,-1,-1,.,-1,.,0,ENSMUSG00000003308,13.515715888726211
chr9,21410337,21413336,Qtrt1,-0.46060412071079887,chr9,21412201,21412599,peak_11787,0.7806626704976254,.,398,ENSMUSG00000002825,10.580267458020668
chr9,21545394,21548393,Carm1,-0.37221499640106087,.,-1,-1,.,-1,.,0,ENSMUSG00000032185,14.047507961353338
chr9,35117769,35120768,St3gal4,0.4328034673218934,chr9,35093401,35138999,peak_11830,68.57138712096067,.,2999,ENSMUSG00000032038,12.36074857305726
chr9,40684462,40687461,Clmp,-0.1607938538209656,chr9,40674601,40692199,peak_11844,5.379357628043416,.,2999,ENSMUSG00000032024,14.621461450379783
chr9,43105740,43108739,Arhgef12,0.36246908836749286,.,-1,-1,.,-1,.,0,ENSMUSG00000059495,11.335885379859802
chr9,44406101,44409100,Trappc4,-0.005057564424506761,chr9,44408401,44410399,peak_11873,4.38068773043001,.,699,ENSMUSG00000032112,11.313478908482624
chr9,45837080,45840079,Bace1,-0.6884515157674701,chr9,45839801,45853399,peak_11882,94.38091019407209,.,278,ENSMUSG00000032086,11.802576913744883
chr9,46011191,46014190,Pafah1b2,-0.07936302262797246,chr9,46008601,46017599,peak_11884,19.462328968463105,.,2999,ENSMUSG00000003131,11.093434425769825
chr9,48479124,48482123,Rexo2,0.004174977161140712,chr9,48477801,48482199,peak_11890,8.155652889615926,.,2999,ENSMUSG00000032026,14.212921723886218
chr9,50658281,50661280,Dlat,0.46212582105602273,.,-1,-1,.,-1,.,0,ENSMUSG00000000168,14.615285760333261
chr9,50749825,50752824,Cryab,0.26878792296179516,chr9,50745601,50756399,peak_11897,50.633570184538684,.,2999,ENSMUSG00000032060,13.457214899516643
chr9,51075595,51078594,Layn,-1.4172645723051474,chr9,51054201,51079599,peak_11903,66.8790008829112,.,2999,ENSMUSG00000060594,11.544204100399375
chr9,53608883,53611882,Acat1,0.23866812538551427,.,-1,-1,.,-1,.,0,ENSMUSG00000032047,11.499034918068181
chr9,54584834,54587833,Idh3a,-0.25184554509309753,chr9,54587601,54590599,peak_11914,2.664293949278788,.,232,ENSMUSG00000032279,10.688642272654441
chr9,56926872,56929871,Snx33,0.4118236700393622,chr9,56897601,56929999,peak_11927,69.7956592699058,.,2999,ENSMUSG00000032733,11.52359860421212
chr9,57070540,57073539,Sin3a,0.06081981840268911,.,-1,-1,.,-1,.,0,ENSMUSG00000042557,10.633540337783112
chr9,57559443,57562442,Scamp2,0.048781075153919724,.,-1,-1,.,-1,.,0,ENSMUSG00000040188,10.613074301057189
chr9,58202807,58205806,Islr,0.14588275801983683,chr9,58203401,58216799,peak_11939,22.86228760446153,.,2405,ENSMUSG00000037206,13.452558409202267
chr9,58248287,58251286,Pml,-0.44226581982243607,chr9,58239801,58320399,peak_11940,195.00792904241038,.,2999,ENSMUSG00000036986,14.343196933814898
chr9,59485119,59488118,Arih1,0.02551493143242327,.,-1,-1,.,-1,.,0,ENSMUSG00000025234,13.97961068635568
chr9,61370866,61373865,Tle3,-0.31086881629016744,chr9,61367201,61377199,peak_11965,9.156481069751983,.,2999,ENSMUSG00000032280,11.932024560147273
chr9,62339793,62342792,Anp32a,0.16365603228135636,.,-1,-1,.,-1,.,0,ENSMUSG00000032249,14.285813480609761
chr9,62810435,62813434,Fem1b,-0.28863415356755195,.,-1,-1,.,-1,.,0,ENSMUSG00000032244,11.808301662968173
chr9,62837285,62840284,Cln6,0.1600946854343606,.,-1,-1,.,-1,.,0,ENSMUSG00000032245,10.385568270701524
chr9,64177774,64180773,Snapc5,-0.02293806316277957,.,-1,-1,.,-1,.,0,ENSMUSG00000032398,13.794582803565897
chr9,65459447,65462446,Spg21,-0.16855708695097496,chr9,65460001,65472999,peak_11996,13.102578541938675,.,2445,ENSMUSG00000032388,14.58753662922627
chr9,66125088,66128087,Snx1,-0.049420101235220226,chr9,66125201,66128199,peak_12000,5.915092368258664,.,2886,ENSMUSG00000032382,10.958493929225622
chr9,66125111,66128110,Ciao2a,-0.010128302889712327,chr9,66125201,66128199,peak_12000,5.915092368258664,.,2909,NA,NA
chr9,70205850,70208849,Myo1e,0.21145755678891998,chr9,70194401,70326199,peak_12026,336.38526816556595,.,2999,ENSMUSG00000032220,14.572493055831934
chr9,70420048,70423047,Ccnb2,-1.026594979078796,.,-1,-1,.,-1,.,0,ENSMUSG00000032218,11.949338340615014
chr9,77915864,77918863,Elovl5,-0.1604082357387832,chr9,77907601,77939799,peak_12069,29.49941584090278,.,2999,ENSMUSG00000032349,13.952828097105325
chr9,78181274,78184273,Gsta4,0.8321553700198142,.,-1,-1,.,-1,.,0,ENSMUSG00000032348,13.947278192034034
chr9,85840880,85843879,Tpbg,-0.15811519246046965,chr9,85838401,85846799,peak_12107,12.74183995875707,.,2999,ENSMUSG00000035274,14.082214980711099
chr9,89703569,89706568,Tmed3,-0.15811984498346227,.,-1,-1,.,-1,.,0,ENSMUSG00000032353,12.408752526420706
chr9,90113275,90116274,Morf4l1,0.005236718431165282,.,-1,-1,.,-1,.,0,ENSMUSG00000062270,14.088185551967921
chr9,106169428,106172427,Wdr82,0.008701072204179637,.,-1,-1,.,-1,.,0,ENSMUSG00000020257,10.975043143226118
chr9,106198247,106201246,Ppm1m,0.20542640092718217,chr9,106199401,106209599,peak_12180,10.345473132850328,.,1845,ENSMUSG00000020253,11.78847014507868
chr9,106445959,106448958,Abhd14b,0.19442219612639058,.,-1,-1,.,-1,.,0,ENSMUSG00000042073,13.479671477730012
chr9,106475450,106478449,Parp3,0.7155556474864252,.,-1,-1,.,-1,.,0,ENSMUSG00000023249,13.820725120541825
chr9,106474463,106477462,Rrp9,-0.22654960652778397,chr9,106449401,106474599,peak_12184,47.848447381519044,.,136,ENSMUSG00000041506,13.028273287032112
chr9,106885929,106888928,Rbm15b,0.010586970840347454,chr9,106884401,106885999,peak_12188,2.8197726080776535,.,70,ENSMUSG00000074102,13.262105074458136
chr9,107586142,107589141,Ifrd2,-0.4100135316021397,chr9,107549201,107590799,peak_12192,53.58210671787523,.,2999,ENSMUSG00000010048,14.843141763828264
chr9,108001001,108004000,Ip6k1,0.3926675250868953,.,-1,-1,.,-1,.,0,ENSMUSG00000032594,10.057875381214737
chr9,108093107,108096106,Apeh,-0.18579497494060182,chr9,108096001,108096999,peak_12200,1.6800458609708033,.,105,ENSMUSG00000032590,13.058447032918075
chr9,108346353,108349352,Usp4,0.11178875040330945,chr9,108337601,108347199,peak_12207,17.535001420045678,.,846,ENSMUSG00000032612,12.391531333693383
chr9,108515306,108518305,Qrich1,-0.06077891733320597,.,-1,-1,.,-1,.,0,ENSMUSG00000006673,11.202845262897165
chr9,108577240,108580239,Wdr6,0.8309119549283841,chr9,108561401,108579799,peak_12210,22.103482138195588,.,2559,ENSMUSG00000066357,12.977793427082036
chr9,108687814,108690813,Prkar2a,-0.25229002017005703,.,-1,-1,.,-1,.,0,ENSMUSG00000032601,11.791900809518298
chr9,110116208,110119207,Smarcc1,0.08504071085943,.,-1,-1,.,-1,.,0,ENSMUSG00000032481,11.396926474330082
chr9,110622953,110625952,Nradd,0.1713914296828508,.,-1,-1,.,-1,.,0,ENSMUSG00000032491,12.06956656630474
chr9,114687290,114690289,Dync1li1,-0.06640064047590719,chr9,114687401,114688399,peak_12230,2.8216078252502195,.,998,ENSMUSG00000032435,12.50171434751818
chr9,119092003,119095002,Plcd1,0.07975464169653575,.,-1,-1,.,-1,.,0,ENSMUSG00000010660,12.163975945830193
chr9,119320928,119323927,Oxsr1,0.05655565423693696,chr9,119316601,119321599,peak_12254,12.302928078844579,.,671,ENSMUSG00000036737,11.587674530952109
chr9,120490732,120493731,Eif1b,0.09515597522533784,chr9,120491201,120492399,peak_12260,1.495615461339666,.,1198,ENSMUSG00000006941,11.488149435635453
chr9,121296002,121299001,Trak1,-0.043230940293726684,.,-1,-1,.,-1,.,0,ENSMUSG00000032536,10.107490528306334
chr9,123477206,123480205,Limd1,-0.004910548218143155,chr9,123479401,123482599,peak_12287,6.538421327404847,.,804,ENSMUSG00000025239,11.604776821586215
chr11,3264916,3267915,Drg1,-0.15551434221501653,.,-1,-1,.,-1,.,0,ENSMUSG00000020457,14.268162496820489
chr11,3450864,3453863,Rnf185,-0.007842189704272256,.,-1,-1,.,-1,.,0,ENSMUSG00000020448,13.467814376046086
chr11,3539113,3542112,Smtn,-0.6543444329301281,chr11,3535801,3545599,peak_1669,26.700588520624233,.,2999,ENSMUSG00000020439,14.158639526976781
chr11,3930660,3933659,Tcn2,0.2626501019122516,.,-1,-1,.,-1,.,0,ENSMUSG00000020432,12.830019744757898
chr11,4185289,4188288,Tbc1d10a,-0.5679610146002652,chr11,4175801,4192599,peak_1678,14.59589807221865,.,2999,ENSMUSG00000034412,10.39979774400069
chr11,4593364,4596363,Mtmr3,0.1132423785527689,.,-1,-1,.,-1,.,0,ENSMUSG00000034354,11.982949790284078
chr11,4893820,4896819,Thoc5,-0.29281459385080677,chr11,4894001,4895399,peak_1687,5.36864318671969,.,1398,ENSMUSG00000034274,13.122864756337684
chr11,4985324,4988323,Ap1b1,-0.08779854865253149,.,-1,-1,.,-1,.,0,ENSMUSG00000009090,12.690172722138685
chr11,5063828,5066827,Gas2l1,-0.307698629428133,chr11,5062601,5064599,peak_1688,5.121661626734735,.,771,ENSMUSG00000034201,13.983042985635052
chr11,5760877,5763876,Urgcp,-0.5375033992377137,.,-1,-1,.,-1,.,0,ENSMUSG00000049680,12.086932468466356
chr11,6474418,6477417,Purb,0.2091607122406959,.,-1,-1,.,-1,.,0,ENSMUSG00000094483,12.604194185346197
chr11,6545387,6548386,Ccm2,-0.3879369629419064,chr11,6544801,6545799,peak_1701,2.6875362252255637,.,412,ENSMUSG00000000378,11.38498433311603
chr11,6624568,6627567,Tbrg4,-0.48145819312487326,chr11,6623601,6625199,peak_1703,3.854437087083552,.,631,ENSMUSG00000000384,14.035383710489418
chr11,8663182,8666181,Tns3,-1.084311200967818,chr11,8614401,8720599,peak_1713,295.9804081510972,.,2999,ENSMUSG00000020422,14.120207109744728
chr11,17157763,17160762,Ppp3r1,-0.1505677497339369,.,-1,-1,.,-1,.,0,ENSMUSG00000033953,14.984368607861196
chr11,17210069,17213068,Pno1,-0.5713589622980536,.,-1,-1,.,-1,.,0,ENSMUSG00000020116,12.508820099902392
chr11,20541753,20544752,Sertad2,-0.24525354851038628,chr11,20529801,20560999,peak_1745,56.73667614217585,.,2999,ENSMUSG00000049800,12.953395626190355
chr11,23254541,23257540,Xpo1,-0.19379770298496665,.,-1,-1,.,-1,.,0,ENSMUSG00000020290,14.533435148803264
chr11,35767984,35770983,Pank3,-0.03049326711718486,chr11,35766201,35772799,peak_1808,18.692895100151066,.,2999,ENSMUSG00000018846,12.36651987791875
chr11,40732167,40735166,Nudcd2,-0.7223107156170282,.,-1,-1,.,-1,.,0,ENSMUSG00000020328,11.395037329256711
chr11,45850464,45853463,Clint1,-0.21822284466836028,.,-1,-1,.,-1,.,0,ENSMUSG00000006169,10.158841478069695
chr11,46453435,46456434,Havcr2,-2.376709475364977,chr11,46453801,46466799,peak_1842,42.28862757510946,.,2633,ENSMUSG00000020399,11.630853602548626
chr11,50290812,50293811,Maml1,-0.43769725991773056,.,-1,-1,.,-1,.,0,ENSMUSG00000050567,13.87139539919425
chr11,51634397,51637396,Rmnd5b,-0.3439475819259799,.,-1,-1,.,-1,.,0,ENSMUSG00000001054,11.21341560506762
chr11,53349333,53352332,Aff4,0.20579742615944485,.,-1,-1,.,-1,.,0,ENSMUSG00000049470,14.864429318215116
chr11,54961418,54964417,Tnip1,-0.18827601828153356,chr11,54953401,54964199,peak_1888,21.39806503093231,.,2781,ENSMUSG00000020400,10.746631861714837
chr11,55202850,55205849,Slc36a1,-1.0125208827626133,chr11,55205801,55207599,peak_1890,2.0059392589388554,.,48,ENSMUSG00000020261,10.961637115276975
chr11,57517118,57520117,Fam114a2,0.09215620355889974,.,-1,-1,.,-1,.,0,ENSMUSG00000020523,12.428609234309292
chr11,58102653,58105652,Cnot8,-0.09412213299283287,chr11,58102601,58103799,peak_1908,5.470880074177198,.,1146,ENSMUSG00000020515,11.884169331706593
chr11,58170161,58173160,Mrpl22,-0.6244083726705767,.,-1,-1,.,-1,.,0,ENSMUSG00000020514,11.723604905534122
chr11,58976593,58979592,Trim11,-0.1566870708520845,.,-1,-1,.,-1,.,0,ENSMUSG00000020455,11.701343745128394
chr11,59190713,59193712,Guk1,0.07013357796951157,.,-1,-1,.,-1,.,0,ENSMUSG00000020444,12.190452743531377
chr11,59200986,59203985,Mrpl55,-0.10285501747696338,.,-1,-1,.,-1,.,0,ENSMUSG00000036860,10.252958634676306
chr11,59449687,59452686,Snap47,0.3324040852766494,.,-1,-1,.,-1,.,0,ENSMUSG00000009894,10.927471414219912
chr11,59525252,59528251,Zkscan17,-0.26454419623524317,.,-1,-1,.,-1,.,0,ENSMUSG00000020472,12.72156533213066
chr11,59838339,59841338,Cops3,-0.28156553294416864,chr11,59840401,59841799,peak_1917,3.185288028346112,.,937,ENSMUSG00000019373,12.320322742047196
chr11,59946706,59949705,Med9,-0.49555321542593145,.,-1,-1,.,-1,.,0,ENSMUSG00000061650,10.600235291821006
chr11,60103513,60106512,Rai1,0.0939928248487783,.,-1,-1,.,-1,.,0,ENSMUSG00000062115,10.214593968671046
chr11,60221082,60224081,Srebf1,-0.16024983497831893,.,-1,-1,.,-1,.,0,ENSMUSG00000020538,11.378795983231768
chr11,60453091,60456090,Drg2,-0.46261273166641703,.,-1,-1,.,-1,.,0,ENSMUSG00000020537,14.811656911479615
